"","month","year","damagecause","county","state","commodity","loss","count","meanloss","acres","lossperacres"
"22086","JUL",2015,"Drought","Columbia","WA","WHEAT",491645.32,2,245822.66,5504.26,89.3209
"22087","JUN",2015,"Drought","Columbia","WA","WHEAT",1143134.02,2,571567.01,11290.942,101.2435
"22088","MAR",2015,"Drought","Columbia","WA","WHEAT",16875.04,1,16875.04,140.408,120.1857
"22089","MAY",2015,"Drought","Columbia","WA","WHEAT",1044351.21,2,522175.605,9622.766,108.5292
"22090","JUL",2001,"Excess Moisture/Precip/Rain","Columbia","WA","WHEAT",1254,1,1254,87.16,14.3873
"22091","JUN",2002,"Excess Moisture/Precip/Rain","Columbia","WA","WHEAT",2760,1,2760,94.52,29.2002
"22092","JUN",2006,"Excess Moisture/Precip/Rain","Columbia","WA","WHEAT",26.8,1,26.8,10.464,2.5612
"22093","MAY",2009,"Excess Moisture/Precip/Rain","Columbia","WA","WHEAT",1342,1,1342,7.07,189.8161
"22094","APR",2011,"Excess Moisture/Precip/Rain","Columbia","WA","WHEAT",9054.5,1,9054.5,91.445,99.0158
"22095","JUN",2011,"Excess Moisture/Precip/Rain","Columbia","WA","WHEAT",9054.5,1,9054.5,91.445,99.0158
"22096","APR",2012,"Excess Moisture/Precip/Rain","Columbia","WA","WHEAT",5630,2,2815,61.99,90.8211
"22097","MAR",2012,"Excess Moisture/Precip/Rain","Columbia","WA","WHEAT",5630,2,2815,61.99,90.8211
"22098","SEP",2013,"Excess Moisture/Precip/Rain","Columbia","WA","WHEAT",2188,1,2188,6.28,348.4076
"22099","AUG",2015,"Excess Moisture/Precip/Rain","Columbia","WA","WHEAT",3008,1,3008,128.37,23.4323
"22100","MAY",2015,"Excess Moisture/Precip/Rain","Columbia","WA","WHEAT",1805.2,1,1805.2,13.72,131.5743
"22101","SEP",2013,"Falling Numbers","Columbia","WA","WHEAT",1484,1,1484,138.36,10.7256
"22102","AUG",2006,"Fire","Columbia","WA","WHEAT",10766,2,5383,344.23,31.2756
"22103","JUL",2006,"Fire","Columbia","WA","WHEAT",714,1,714,3.82,186.911
"22104","APR",2006,"Freeze","Columbia","WA","WHEAT",160.8,1,160.8,62.784,2.5612
"22105","FEB",2006,"Freeze","Columbia","WA","WHEAT",21578,1,21578,205.44,105.0331
"22106","MAY",2006,"Freeze","Columbia","WA","WHEAT",10177,1,10177,131.44,77.427
"22107","FEB",2007,"Freeze","Columbia","WA","WHEAT",4364,1,4364,224,19.4821
"22108","NOV",2007,"Freeze","Columbia","WA","WHEAT",5007,1,5007,348.37,14.3726
"22109","MAY",2010,"Freeze","Columbia","WA","WHEAT",21883,1,21883,577.1,37.9189
"22110","FEB",2011,"Freeze","Columbia","WA","WHEAT",25173,1,25173,189.495,132.8426
"22111","APR",2013,"Freeze","Columbia","WA","WHEAT",11469.6,1,11469.6,158.584,72.3251
"22112","MAR",2013,"Freeze","Columbia","WA","WHEAT",5698.5,1,5698.5,62.4,91.3221
"22113","MAY",2013,"Freeze","Columbia","WA","WHEAT",21673.8,2,10836.9,908.96,23.8446
"22114","DEC",2014,"Freeze","Columbia","WA","WHEAT",4949,1,4949,184.1,26.8821
"22115","DEC",2015,"Freeze","Columbia","WA","WHEAT",31203,2,15601.5,1259.79,24.7684
"22116","FEB",2015,"Freeze","Columbia","WA","WHEAT",21698,1,21698,875.44,24.7853
"22117","NOV",2015,"Freeze","Columbia","WA","WHEAT",21003,1,21003,637.37,32.9526
"22118","AUG",2002,"Frost","Columbia","WA","WHEAT",475,1,475,143.48,3.3106
"22119","JUN",2002,"Frost","Columbia","WA","WHEAT",1516.6,1,1516.6,53.68,28.2526
"22120","MAY",2002,"Frost","Columbia","WA","WHEAT",26733.3,2,13366.65,1271.8495,21.0192
"22121","APR",2006,"Frost","Columbia","WA","WHEAT",30062,1,30062,909.34,33.0591
"22122","MAY",2006,"Frost","Columbia","WA","WHEAT",18186,1,18186,762.783,23.8416
"22123","MAY",2007,"Frost","Columbia","WA","WHEAT",5953.2,1,5953.2,50.608,117.6336
"22124","JUL",2008,"Frost","Columbia","WA","WHEAT",9659,1,9659,91.31,105.7825
"22125","MAY",2010,"Frost","Columbia","WA","WHEAT",38293,2,19146.5,546.29,70.0965
"22126","APR",2012,"Frost","Columbia","WA","WHEAT",13081,1,13081,187,69.9519
"22127","MAY",2012,"Frost","Columbia","WA","WHEAT",19468.9,1,19468.9,104.335,186.5999
"22128","APR",2013,"Frost","Columbia","WA","WHEAT",18567.12,1,18567.12,516.1332,35.9735
"22129","MAY",2013,"Frost","Columbia","WA","WHEAT",41187.92,2,20593.96,751.0186,54.8427
"22130","SEP",2013,"Frost","Columbia","WA","WHEAT",38.94,1,38.94,27.3999,1.4212
"22131","MAY",2014,"Frost","Columbia","WA","WHEAT",1497,1,1497,17.93,83.4914
"22132","JUN",2001,"Hail","Columbia","WA","WHEAT",14154,2,7077,427.13,33.1375
"22133","AUG",2008,"Hail","Columbia","WA","WHEAT",81677.4,1,81677.4,1228.556,66.4824
"22134","APR",2012,"Hail","Columbia","WA","WHEAT",7415,2,3707.5,42.65,173.857
"22135","JUL",2012,"Hail","Columbia","WA","WHEAT",33853,1,33853,625.3,54.1388
"22136","JUN",2012,"Hail","Columbia","WA","WHEAT",249624,3,83208,2180.88,114.4602
"22137","JUN",2001,"Heat","Columbia","WA","WHEAT",251.4,1,251.4,20.574,12.2193
"22138","JUL",2002,"Heat","Columbia","WA","WHEAT",9731.7,2,4865.85,568.3905,17.1215
"22139","JUN",2003,"Heat","Columbia","WA","WHEAT",30198.86,2,15099.43,1959.2198,15.4137
"22140","JUN",2005,"Heat","Columbia","WA","WHEAT",28251.2,2,14125.6,289.836,97.4731
"22141","JUL",2006,"Heat","Columbia","WA","WHEAT",1083.6,1,1083.6,33.52,32.327
"22142","JUN",2006,"Heat","Columbia","WA","WHEAT",36590.4,3,12196.8,1378.118,26.551
"22143","MAY",2006,"Heat","Columbia","WA","WHEAT",30515.4,2,15257.7,1315.697,23.1933
"22144","JUL",2007,"Heat","Columbia","WA","WHEAT",1359.6,1,1359.6,117.438,11.5772
"22145","JUN",2007,"Heat","Columbia","WA","WHEAT",25039.8,2,12519.9,1099.566,22.7724
"22146","MAY",2007,"Heat","Columbia","WA","WHEAT",81407.8,2,40703.9,2885.656,28.2112
"22147","JUN",2008,"Heat","Columbia","WA","WHEAT",213807.4,2,106903.7,3115.951,68.6171
"22148","MAY",2008,"Heat","Columbia","WA","WHEAT",66256.6,2,33128.3,1002.381,66.0992
"22149","JUL",2009,"Heat","Columbia","WA","WHEAT",49265,2,24632.5,220,223.9318
"22150","JUN",2009,"Heat","Columbia","WA","WHEAT",122584,1,122584,566.7,216.312
"22151","MAY",2009,"Heat","Columbia","WA","WHEAT",64419.3,1,64419.3,230.2685,279.7573
"22152","JUL",2010,"Heat","Columbia","WA","WHEAT",14944.4,2,7472.2,258.1075,57.8999
"22153","JUN",2010,"Heat","Columbia","WA","WHEAT",3433,1,3433,53.3,64.409
"22154","APR",2012,"Heat","Columbia","WA","WHEAT",1922.5,1,1922.5,40.665,47.2765
"22155","JUN",2012,"Heat","Columbia","WA","WHEAT",576,1,576,24.725,23.2963
"22156","MAY",2012,"Heat","Columbia","WA","WHEAT",576,1,576,24.725,23.2963
"22157","APR",2013,"Heat","Columbia","WA","WHEAT",18567.12,1,18567.12,516.1332,35.9735
"22158","AUG",2013,"Heat","Columbia","WA","WHEAT",10924,1,10924,289,37.7993
"22159","JUL",2013,"Heat","Columbia","WA","WHEAT",17422.66,3,5807.55333333333,283.5728,61.4398
"22160","JUN",2013,"Heat","Columbia","WA","WHEAT",71285.44,3,23761.8133333333,658.554,108.2454
"22161","MAY",2013,"Heat","Columbia","WA","WHEAT",65717,2,32858.5,783.25,83.903
"22162","SEP",2013,"Heat","Columbia","WA","WHEAT",22968.94,1,22968.94,654.4799,35.095
"22163","AUG",2014,"Heat","Columbia","WA","WHEAT",23137,1,23137,172.9,133.8172
"22164","JUL",2014,"Heat","Columbia","WA","WHEAT",14504.4,1,14504.4,211.782,68.4874
"22165","AUG",2015,"Heat","Columbia","WA","WHEAT",3145,1,3145,45.18,69.6104
"22166","JUN",2015,"Heat","Columbia","WA","WHEAT",1034449.26,2,517224.63,10158.001,101.8359
"22167","MAR",2015,"Heat","Columbia","WA","WHEAT",2027.5,1,2027.5,29.675,68.3235
"22168","MAY",2015,"Heat","Columbia","WA","WHEAT",2797.8,1,2797.8,251.235,11.1362
"22169","MAY",2011,"Other (Snow-Lightning-Etc.)","Columbia","WA","WHEAT",41749,1,41749,270.87,154.1293
"22170","APR",2012,"Other Causes","Columbia","WA","WHEAT",1922.5,1,1922.5,40.665,47.2765
"22171","JUN",2014,"Other Causes","Columbia","WA","WHEAT",22652.22,1,22652.22,237.0503,95.5587
"22172","MAY",2003,"Plant Disease","Columbia","WA","WHEAT",5471,1,5471,56.85,96.2357
"22173","MAY",2004,"Plant Disease","Columbia","WA","WHEAT",1800,1,1800,38.02,47.3435
"22174","JUL",2010,"Plant Disease","Columbia","WA","WHEAT",9875.29,1,9875.29,128.658,76.7561
"22175","JUN",2010,"Plant Disease","Columbia","WA","WHEAT",55295.2,2,27647.6,1548.18,35.7163
"22176","MAY",2010,"Plant Disease","Columbia","WA","WHEAT",18526,1,18526,244.59,75.7431
"22177","MAY",2011,"Plant Disease","Columbia","WA","WHEAT",888.8,1,888.8,19.92,44.6185
"22178","MAR",2005,"Wildlife","Columbia","WA","WHEAT",499,1,499,19.09,26.1393
"22179","MAY",2015,"Wind/Excess Wind","Columbia","WA","WHEAT",2707.8,1,2707.8,20.58,131.5743
"22180","MAR",2001,"Cold Wet Weather","Douglas","WA","WHEAT",6776.32,2,3388.16,322.3314,21.0228
"22181","APR",2006,"Cold Wet Weather","Douglas","WA","WHEAT",37518.5,2,18759.25,3088.255,12.1488
"22182","MAR",2006,"Cold Wet Weather","Douglas","WA","WHEAT",27261.54,4,6815.385,2270.3468,12.0077
"22183","MAY",2006,"Cold Wet Weather","Douglas","WA","WHEAT",827.5,1,827.5,65.695,12.5961
"22184","FEB",2007,"Cold Wet Weather","Douglas","WA","WHEAT",1710,1,1710,128.24,13.3344
"22185","FEB",2008,"Cold Wet Weather","Douglas","WA","WHEAT",38314.08,1,38314.08,196.1764,195.3042
"22186","JAN",2009,"Cold Wet Weather","Douglas","WA","WHEAT",1760.85,1,1760.85,10.9025,161.5088
"22187","APR",2010,"Cold Wet Weather","Douglas","WA","WHEAT",8346,1,8346,130.06,64.1704
"22188","AUG",2010,"Cold Wet Weather","Douglas","WA","WHEAT",43583,1,43583,340.54,127.982
"22189","FEB",2010,"Cold Wet Weather","Douglas","WA","WHEAT",3672.25,1,3672.25,165.41,22.2009
"22190","JAN",2010,"Cold Wet Weather","Douglas","WA","WHEAT",22447,1,22447,154.04,145.7219
"22191","MAY",2010,"Cold Wet Weather","Douglas","WA","WHEAT",72144,1,72144,284.6,253.4926
"22192","APR",2011,"Cold Wet Weather","Douglas","WA","WHEAT",307091.4,3,102363.8,4108.46,74.7461
"22193","DEC",2011,"Cold Wet Weather","Douglas","WA","WHEAT",11154,1,11154,359.02,31.0679
"22194","JAN",2011,"Cold Wet Weather","Douglas","WA","WHEAT",8045,1,8045,282.5,28.4779
"22195","JUN",2011,"Cold Wet Weather","Douglas","WA","WHEAT",19134,1,19134,495.94,38.5813
"22196","MAR",2011,"Cold Wet Weather","Douglas","WA","WHEAT",5061,1,5061,173.15,29.229
"22197","MAY",2011,"Cold Wet Weather","Douglas","WA","WHEAT",58369.65,2,29184.825,1737.036,33.603
"22198","APR",2012,"Cold Wet Weather","Douglas","WA","WHEAT",725,1,725,22.5,32.2222
"22199","NOV",2012,"Cold Wet Weather","Douglas","WA","WHEAT",2174,1,2174,67.5,32.2074
"22200","APR",2001,"Cold Winter","Douglas","WA","WHEAT",45881.08,1,45881.08,1032.2287,44.4486
"22201","FEB",2001,"Cold Winter","Douglas","WA","WHEAT",14108,1,14108,134,105.2836
"22202","JAN",2001,"Cold Winter","Douglas","WA","WHEAT",49188.4,2,24594.2,293.846,167.3952
"22203","MAR",2001,"Cold Winter","Douglas","WA","WHEAT",120553.8,1,120553.8,865,139.3686
"22204","NOV",2001,"Cold Winter","Douglas","WA","WHEAT",65436,1,65436,923.81,70.8327
"22205","SEP",2001,"Cold Winter","Douglas","WA","WHEAT",1571.82,1,1571.82,40.9887,38.3476
"22206","APR",2002,"Cold Winter","Douglas","WA","WHEAT",284,1,284,30,9.4667
"22207","FEB",2002,"Cold Winter","Douglas","WA","WHEAT",10240,1,10240,1083.51,9.4508
"22208","JAN",2004,"Cold Winter","Douglas","WA","WHEAT",5850,1,5850,291.13,20.0941
"22209","FEB",2006,"Cold Winter","Douglas","WA","WHEAT",24167,3,8055.66666666667,1215.08,19.8892
"22210","JAN",2006,"Cold Winter","Douglas","WA","WHEAT",14235,1,14235,465.24,30.5971
"22211","MAR",2006,"Cold Winter","Douglas","WA","WHEAT",54558,4,13639.5,2157.575,25.2867
"22212","MAR",2007,"Cold Winter","Douglas","WA","WHEAT",4088,2,2044,234.66,17.4209
"22213","NOV",2007,"Cold Winter","Douglas","WA","WHEAT",10060,1,10060,516.37,19.4822
"22214","APR",2008,"Cold Winter","Douglas","WA","WHEAT",4310,1,4310,219.95,19.5954
"22215","FEB",2008,"Cold Winter","Douglas","WA","WHEAT",19166.25,4,4791.5625,727.88,26.3316
"22216","FEB",2009,"Cold Winter","Douglas","WA","WHEAT",1777.8,1,1777.8,49.49,35.9224
"22217","JAN",2009,"Cold Winter","Douglas","WA","WHEAT",107724.4,3,35908.1333333333,762.174,141.3383
"22218","MAR",2009,"Cold Winter","Douglas","WA","WHEAT",26681,1,26681,907.7,29.3941
"22219","DEC",2010,"Cold Winter","Douglas","WA","WHEAT",9479.75,2,4739.875,459.75,20.6194
"22220","FEB",2010,"Cold Winter","Douglas","WA","WHEAT",21525.4,1,21525.4,969.5805,22.2007
"22221","JAN",2010,"Cold Winter","Douglas","WA","WHEAT",55571,2,27785.5,449.84,123.535
"22222","MAR",2010,"Cold Winter","Douglas","WA","WHEAT",91661.04,1,91661.04,2097.7939,43.694
"22223","OCT",2010,"Cold Winter","Douglas","WA","WHEAT",1426,1,1426,106.57,13.3809
"22224","DEC",2011,"Cold Winter","Douglas","WA","WHEAT",44156,1,44156,665.47,66.3531
"22225","FEB",2011,"Cold Winter","Douglas","WA","WHEAT",55781.5,4,13945.375,569.52,97.9448
"22226","MAR",2011,"Cold Winter","Douglas","WA","WHEAT",23155,2,11577.5,1074.445,21.5507
"22227","MAY",2011,"Cold Winter","Douglas","WA","WHEAT",1850,1,1850,37,50
"22228","NOV",2011,"Cold Winter","Douglas","WA","WHEAT",18440,1,18440,101.01,182.5562
"22229","DEC",2012,"Cold Winter","Douglas","WA","WHEAT",2312,1,2312,71.9,32.1558
"22230","FEB",2012,"Cold Winter","Douglas","WA","WHEAT",114307.1,2,57153.55,2038.061,56.0862
"22231","JAN",2012,"Cold Winter","Douglas","WA","WHEAT",31456,1,31456,176.485,178.2361
"22232","JAN",2013,"Cold Winter","Douglas","WA","WHEAT",10312,2,5156,306.9,33.6005
"22233","DEC",2014,"Cold Winter","Douglas","WA","WHEAT",14949.9,3,4983.3,502.724,29.7378
"22234","JAN",2014,"Cold Winter","Douglas","WA","WHEAT",148720.56,3,49573.52,3714.3924,40.039
"22235","DEC",2015,"Cold Winter","Douglas","WA","WHEAT",7282,2,3641,293.83,24.783
"22236","JAN",2015,"Cold Winter","Douglas","WA","WHEAT",9603,2,4801.5,387.325,24.7931
"22237","NOV",2015,"Cold Winter","Douglas","WA","WHEAT",10233,2,5116.5,412.9,24.7832
"22238","JUN",2009,"Cyclone","Douglas","WA","WHEAT",2367,1,2367,87.67,26.999
"22239","AUG",2003,"Decline in Price","Douglas","WA","WHEAT",716.4,1,716.4,44.7,16.0268
"22240","MAR",2003,"Decline in Price","Douglas","WA","WHEAT",11365,1,11365,52.78,215.3278
"22241","SEP",2003,"Decline in Price","Douglas","WA","WHEAT",2893.25,1,2893.25,24.3829,118.659
"22242","AUG",2005,"Decline in Price","Douglas","WA","WHEAT",6948,1,6948,691.14,10.053
"22243","MAY",2008,"Decline in Price","Douglas","WA","WHEAT",11691,1,11691,115.34,101.3612
"22244","AUG",2009,"Decline in Price","Douglas","WA","WHEAT",726384.51,1,726384.51,4389.8942,165.4674
"22245","JAN",2009,"Decline in Price","Douglas","WA","WHEAT",325659.17,1,325659.17,1689.4262,192.7632
"22246","JUL",2009,"Decline in Price","Douglas","WA","WHEAT",863492.57,2,431746.285,7244.5823,119.1915
"22247","JUN",2009,"Decline in Price","Douglas","WA","WHEAT",60896,1,60896,483.1,126.0526
"22248","MAY",2009,"Decline in Price","Douglas","WA","WHEAT",110315,1,110315,912.55,120.8865
"22249","SEP",2009,"Decline in Price","Douglas","WA","WHEAT",1321181.21,2,660590.605,7970.6518,165.7557
"22250","AUG",2011,"Decline in Price","Douglas","WA","WHEAT",14496,1,14496,616.12,23.5279
"22251","JUN",2011,"Decline in Price","Douglas","WA","WHEAT",23362,1,23362,636.5,36.7038
"22252","SEP",2011,"Decline in Price","Douglas","WA","WHEAT",59250.45,1,59250.45,1843.999,32.1315
"22253","AUG",2013,"Decline in Price","Douglas","WA","WHEAT",230652.4,1,230652.4,9858.4554,23.3964
"22254","JUL",2013,"Decline in Price","Douglas","WA","WHEAT",19149,1,19149,555.59,34.4661
"22255","SEP",2013,"Decline in Price","Douglas","WA","WHEAT",45622.9,1,45622.9,3076.856,14.8278
"22256","JUN",2014,"Decline in Price","Douglas","WA","WHEAT",1202.33,1,1202.33,27.0963,44.3725
"22257","MAY",2014,"Decline in Price","Douglas","WA","WHEAT",72.12,1,72.12,1.6137,44.6923
"22258","AUG",2015,"Decline in Price","Douglas","WA","WHEAT",66807.4,1,66807.4,4502.825,14.8368
"22259","JUL",2015,"Decline in Price","Douglas","WA","WHEAT",84203,1,84203,5347.69,15.7457
"22260","JUN",2015,"Decline in Price","Douglas","WA","WHEAT",70039.76,1,70039.76,2928.3647,23.9177
"22261","OCT",2015,"Decline in Price","Douglas","WA","WHEAT",5582,1,5582,359.97,15.5068
"22262","SEP",2015,"Decline in Price","Douglas","WA","WHEAT",424849.39,2,212424.695,13083.2589,32.4727
"22263","APR",2001,"Drought","Douglas","WA","WHEAT",8110.68,3,2703.56,661.2166,12.2663
"22264","DEC",2001,"Drought","Douglas","WA","WHEAT",2728,1,2728,232.19,11.749
"22265","JUL",2001,"Drought","Douglas","WA","WHEAT",16292,2,8146,892.2,18.2605
"22266","JUN",2001,"Drought","Douglas","WA","WHEAT",27974.6,1,27974.6,2750.372,10.1712
"22267","MAR",2001,"Drought","Douglas","WA","WHEAT",39125.1,3,13041.7,1460.5726,26.7875
"22268","MAY",2001,"Drought","Douglas","WA","WHEAT",19326.1,3,6442.03333333333,1055.407,18.3115
"22269","NOV",2001,"Drought","Douglas","WA","WHEAT",272513.6,2,136256.8,3455.006,78.875
"22270","OCT",2001,"Drought","Douglas","WA","WHEAT",39594.2,3,13198.0666666667,661.12,59.8896
"22271","SEP",2001,"Drought","Douglas","WA","WHEAT",121305,4,30326.25,7450.52,16.2814
"22272","APR",2002,"Drought","Douglas","WA","WHEAT",17532,1,17532,604.7,28.9929
"22273","AUG",2002,"Drought","Douglas","WA","WHEAT",128681.5,2,64340.75,5423.475,23.7268
"22274","JAN",2002,"Drought","Douglas","WA","WHEAT",75787,1,75787,549.66,137.8798
"22275","JUL",2002,"Drought","Douglas","WA","WHEAT",54641.6,2,27320.8,2636.1,20.7282
"22276","JUN",2002,"Drought","Douglas","WA","WHEAT",79374.5,2,39687.25,5834.675,13.6039
"22277","MAR",2002,"Drought","Douglas","WA","WHEAT",334914,3,111638,3485.19,96.0963
"22278","MAY",2002,"Drought","Douglas","WA","WHEAT",43024,2,21512,4026.69,10.6847
"22279","NOV",2002,"Drought","Douglas","WA","WHEAT",72200,2,36100,1835.95,39.3257
"22280","OCT",2002,"Drought","Douglas","WA","WHEAT",3344,1,3344,135.58,24.6644
"22281","SEP",2002,"Drought","Douglas","WA","WHEAT",56661,2,28330.5,3126.01,18.1257
"22282","APR",2003,"Drought","Douglas","WA","WHEAT",2872,1,2872,240.06,11.9637
"22283","AUG",2003,"Drought","Douglas","WA","WHEAT",102795.5,2,51397.75,2884.215,35.6407
"22284","DEC",2003,"Drought","Douglas","WA","WHEAT",86908,2,43454,908.24,95.6884
"22285","FEB",2003,"Drought","Douglas","WA","WHEAT",563268.46,4,140817.115,6845.2097,82.2865
"22286","JAN",2003,"Drought","Douglas","WA","WHEAT",98989,2,49494.5,1164.73,84.9888
"22287","JUL",2003,"Drought","Douglas","WA","WHEAT",256814,3,85604.6666666667,6018.6,42.6701
"22288","JUN",2003,"Drought","Douglas","WA","WHEAT",93317,3,31105.6666666667,5311.24,17.5697
"22289","MAR",2003,"Drought","Douglas","WA","WHEAT",457223.29,5,91444.658,5306.0074,86.1709
"22290","MAY",2003,"Drought","Douglas","WA","WHEAT",17851.1,2,8925.55,1392.745,12.8172
"22291","NOV",2003,"Drought","Douglas","WA","WHEAT",31271.75,3,10423.9166666667,1320.095,23.689
"22292","OCT",2003,"Drought","Douglas","WA","WHEAT",120609,2,60304.5,1375.79,87.6653
"22293","SEP",2003,"Drought","Douglas","WA","WHEAT",3203,1,3203,41.62,76.9582
"22294","APR",2004,"Drought","Douglas","WA","WHEAT",19057,2,9528.5,1501.3,12.6937
"22295","AUG",2004,"Drought","Douglas","WA","WHEAT",35174,2,17587,1907.97,18.4353
"22296","JUN",2004,"Drought","Douglas","WA","WHEAT",20445,2,10222.5,641.44,31.8736
"22297","MAR",2004,"Drought","Douglas","WA","WHEAT",13953.6,3,4651.2,1054.22,13.2359
"22298","MAY",2004,"Drought","Douglas","WA","WHEAT",87977,2,43988.5,2836.32,31.018
"22299","NOV",2004,"Drought","Douglas","WA","WHEAT",72439,1,72439,703.8,102.9255
"22300","OCT",2004,"Drought","Douglas","WA","WHEAT",773.7,1,773.7,57.723,13.4037
"22301","SEP",2004,"Drought","Douglas","WA","WHEAT",2090,1,2090,158.91,13.1521
"22302","APR",2005,"Drought","Douglas","WA","WHEAT",11695.5,1,11695.5,210.5,55.5606
"22303","AUG",2005,"Drought","Douglas","WA","WHEAT",6775.51,1,6775.51,885.2079,7.6541
"22304","FEB",2005,"Drought","Douglas","WA","WHEAT",1085,1,1085,77.5,14
"22305","JUL",2005,"Drought","Douglas","WA","WHEAT",15626.74,2,7813.37,628.4012,24.8675
"22306","JUN",2005,"Drought","Douglas","WA","WHEAT",33720.85,2,16860.425,1309.4332,25.7522
"22307","MAR",2005,"Drought","Douglas","WA","WHEAT",2563,2,1281.5,93.56,27.3942
"22308","MAY",2005,"Drought","Douglas","WA","WHEAT",25141,2,12570.5,630.54,39.8722
"22309","NOV",2005,"Drought","Douglas","WA","WHEAT",1490,1,1490,106.38,14.0064
"22310","JUL",2006,"Drought","Douglas","WA","WHEAT",4881,2,2440.5,79.74,61.2114
"22311","JUN",2006,"Drought","Douglas","WA","WHEAT",74128.69,2,37064.345,2461.0827,30.1204
"22312","APR",2007,"Drought","Douglas","WA","WHEAT",2188.08,2,1094.04,88.5838,24.7007
"22313","AUG",2007,"Drought","Douglas","WA","WHEAT",49971.6,2,24985.8,770.138,64.8866
"22314","JUL",2007,"Drought","Douglas","WA","WHEAT",38004,2,19002,773.41,49.1382
"22315","JUN",2007,"Drought","Douglas","WA","WHEAT",7785,2,3892.5,382.202,20.3688
"22316","MAY",2007,"Drought","Douglas","WA","WHEAT",45081.49,2,22540.745,1945.0356,23.1777
"22317","APR",2008,"Drought","Douglas","WA","WHEAT",358027.45,2,179013.725,9444.293,37.9094
"22318","AUG",2008,"Drought","Douglas","WA","WHEAT",34110,1,34110,1154.98,29.533
"22319","DEC",2008,"Drought","Douglas","WA","WHEAT",3136,1,3136,160,19.6
"22320","JAN",2008,"Drought","Douglas","WA","WHEAT",72363,1,72363,447.295,161.7791
"22321","JUL",2008,"Drought","Douglas","WA","WHEAT",148697.5,2,74348.75,1906.965,77.976
"22322","JUN",2008,"Drought","Douglas","WA","WHEAT",1141439.25,3,380479.75,23475.545,48.6225
"22323","MAR",2008,"Drought","Douglas","WA","WHEAT",12407.5,2,6203.75,389.535,31.8521
"22324","MAY",2008,"Drought","Douglas","WA","WHEAT",457531.7,3,152510.566666667,8660.139,52.8319
"22325","NOV",2008,"Drought","Douglas","WA","WHEAT",3136,1,3136,160,19.6
"22326","SEP",2008,"Drought","Douglas","WA","WHEAT",147375.92,3,49125.3066666667,1311.1986,112.3979
"22327","APR",2009,"Drought","Douglas","WA","WHEAT",211590.48,3,70530.16,1473.5538,143.592
"22328","AUG",2009,"Drought","Douglas","WA","WHEAT",804285.39,2,402142.695,5419.5458,148.4046
